SpikeTimes,ClusterIDs
512.333861100799,4
512.353761608129,4
512.364061870717,4
512.40356287773,4
512.406462951662,4
512.428163504882,4
512.44506393573,4
512.447814005839,4
512.453614153704,4
512.457314248032,4
512.469414556509,4
512.476214729868,4
512.481914875184,4
512.543166436691,4
512.546166513173,4
512.549316593479,4
512.552966686532,4
512.557716807628,4
512.572617187489,4
512.770922242947,7
513.091380412495,3
513.14218170759,2
513.352087058778,7
513.953202383215,2
514.007703772637,3
514.067755303552,7
514.348262454615,2
514.402963849137,4
514.412214084956,4
514.608719094525,2
514.627269567438,2
514.670720675152,4
514.702871494784,3
514.752922770758,4
514.809024200971,2
514.857775443803,4
514.866125656677,4
514.877725952408,4
515.077381042283,4
515.428339989398,2
515.951053315106,3
516.21325999963,7
516.326112876627,3
516.382464313213,3
516.446065934631,3
516.537468264781,3
516.603369944835,3
516.623470457264,7
516.736823347008,3
516.819125445163,3
516.847776175566,3
516.912977837774,7
516.925178148801,7
517.080882118215,3
517.091032376979,3
517.144433738358,3
517.187684840973,3
517.212835482147,2
517.245386311976,3
517.329188448372,2
517.385839892607,3
517.446791446465,3
517.528593531874,3
517.565994485349,2
517.569444573303,2
517.579294824419,2
517.611395642776,3
517.637046296697,2
517.641746416518,2
517.723498500652,2
517.728448626847,2
517.758199385293,3
517.801800496831,2
517.813350791287,2
517.821050987591,3
517.824751081918,2
517.831701259102,2
517.838851441384,2
517.880902513406,2
517.897102926408,2
517.950004275041,2
517.959104507036,2
517.996555461786,2
518.002755619848,2
518.008555767714,2
518.048956797671,2
518.056056978678,2
518.112608420363,2
518.118058559305,2
518.124758730115,2
518.129908861409,2
518.148159326674,2
518.167959831455,2
518.173659976771,2
518.438266722481,2
518.44421687417,2
518.450667038606,2
518.552019622422,2
518.977030457367,4
519.091183367506,4
519.099883589304,4
522.540371298823,3
523.517096198802,7
523.696700777523,4
524.665125465901,3
524.725377001914,3
524.776478304657,3
524.797178832383,3
524.80587905418,3
524.851180209058,3
524.914381820278,3
524.929532206512,3
524.943532563428,3
524.954432841312,3
526.183014161953,2
526.500072244822,7
526.783729476192,4
526.809580135211,3
527.014285353831,5
527.031135783405,5
527.218590562253,7
527.407495378067,2
527.460046717776,3
527.554349121859,2
527.712503153734,2
527.720753364059,2
527.726253504276,2
527.788655095101,2
527.84545654316,4
527.901407969548,2
528.055361894348,2
528.17061483253,3
528.350719423998,2
528.492223031397,2
528.604425891823,7
528.643076877165,3
528.651627095139,3
528.949434687249,4
529.756755268546,3
529.948110146821,3
530.010611740195,3
530.174915928857,3
530.241467625483,3
530.242167643328,2
530.388271368,3
530.756380752337,2
530.802231921237,3
530.83993288236,3
530.866083549028,3
531.166591209972,3
531.631153053204,3
531.640653295397,7
531.651253565633,3
531.813107691835,3
531.86230894614,3
531.90381000414,3
532.33227092704,3
532.366121790011,2
532.493275031572,2
532.565026860766,3
532.582377303086,7
532.594727617937,3
532.603127832087,2
532.609527995248,2
532.645078901559,2
532.754631694426,2
532.772882159691,2
532.784582457971,2
532.80478297295,2
532.898535363011,2
533.626103911163,2
533.657704716773,2
533.888110590588,2
534.313521435731,2
534.328721823239,2
534.351772410876,2
534.362172676013,2
534.444874784366,2
534.452224971747,2
534.490725953265,2
534.613629086477,2
534.632079556841,2
535.082341035509,3
535.531402483585,2
535.807309517377,4
536.216969960989,3
536.262421119691,4
536.513277514858,3
536.561078733471,2
536.564378817601,2
536.568528923401,7
536.602479788922,3
536.62278030645,3
536.689732013272,7
537.3090478017,7
537.360049101893,7
537.377749553137,3
537.453801491955,7
537.489452400815,3
537.640306246584,3
537.885712502808,5
538.708283472889,2
538.792085609285,2
539.523604258138,2
539.622106769296,3
539.81951180181,5
539.840062325711,2
539.911964158729,2
540.325424699219,2
540.371375870667,7
540.539880166404,3
540.929290093764,2
540.946990545007,2
540.99234170116,2
541.212497313661,3
541.219647495943,7
541.417502539929,3
541.441103141587,3
541.476204036426,4
542.031818200887,2
542.095069813381,7
542.199572477503,4
542.310575307336,3
542.325425685922,7
542.574282030101,4
543.009143116162,5
543.192097780287,5
543.503155710192,4
543.514656003373,2
543.633159024411,5
544.201623516469,2
544.249424735082,2
544.261475042284,2
544.439179572566,2
544.566932829423,4
544.871440592343,4
544.885940962006,4
545.476356013657,3
545.552657958848,2
545.644510300471,3
545.747912936549,2
545.849415524189,3
545.963118422856,3
546.119722415214,2
546.175773844152,2
546.194024309418,3
546.240175485965,2
546.450830856274,2
546.476581512744,2
546.478381558634,7
546.48058161472,2
546.597634598792,2
546.634035526773,2
546.674236551631,2
546.677186626839,2
546.688186907272,2
546.705637352143,2
546.799489744753,2
546.845340913653,2
546.848841002882,2
546.85329111633,2
546.860941311359,2
546.88244185948,2
546.888842022641,2
546.901992357887,2
546.906842481533,4
546.941993377647,2
546.946343488546,2
546.956743753683,2
546.963293920669,2
546.969344074907,2
546.975144222773,3
546.976144248266,2
547.002844928956,2
547.020045367453,7
547.065896536352,3
547.072996717359,2
547.077746838456,2
547.077996844829,7
547.085047024562,2
547.090447162229,2
547.207950157773,3
547.33485339296,5
547.435405956381,2
547.501057630061,4
547.506657772828,4
547.509857854408,4
547.549058853773,5
547.560009132932,4
547.584309752436,2
547.599510139945,2
547.604710272513,2
547.622210718658,2
547.638411131661,2
547.643661265504,2
547.652461489851,2
547.66096170655,2
547.665811830196,2
547.68341227889,2
547.690612462447,2
547.774614603942,2
547.779964740335,2
547.903617892667,2
547.908418015038,2
547.916068210067,2
547.93461868298,2
548.027271044998,2
548.036421278268,2
548.080222394905,2
548.57513501188,5
548.998295799661,5
549.020496365628,4
549.030396618019,2
549.15489979202,7
549.192550751869,2
549.216351358626,2
549.339654502035,2
549.34535464735,2
549.416806468896,2
549.443807157234,2
549.595911034869,2
549.652012465082,2
549.814166598932,5
550.010271598304,3
550.139974904874,3
550.170675687539,7
550.783591312805,4
551.506059730938,5
551.94987104517,3
552.510935348572,3
554.733292003864,3
554.875995641856,3
554.951097556455,3
555.124851986035,4
555.131702160669,4
555.96087329901,3
557.241005933865,4
557.35085873438,7
557.578464536812,2
557.889722471816,2
558.324283550229,2
558.607840779049,4
558.641991649669,2
558.726343800087,3
558.729343876569,2
558.734544009138,2
558.768394872109,2
558.773094991931,2
558.788045373066,2
558.839496684732,2
558.846046851717,2
558.850996977913,2
558.869197441903,2
558.893448060133,2
558.910998507552,3
558.964849880403,2
558.972250069059,2
558.981800312526,2
558.991450558543,2
559.014251139806,2
559.016351193344,3
559.020151290221,2
559.103753421518,7
559.11760377461,3
559.657167529892,3
559.66576774914,3
559.818071631875,4
560.041227320858,4
560.048327501866,4
560.121029355279,4
560.168230558595,4
560.171330637626,4
560.185380995817,4
560.1881810672,4
560.211881671407,4
560.214181730044,4
560.216931800152,4
560.220931902128,4
560.227832078037,4
560.232532197858,4
560.261682941008,4
560.363235529923,4
560.418136929543,4
560.420786997102,4
560.42363706976,4
560.444487601309,4
560.447537679066,4
560.451237773394,4
560.456137898314,4
560.477738448984,4
560.568140753641,4
560.571340835222,4
560.863148274368,7
561.223107450929,7
561.229957625563,3
561.609117291609,7
561.983376832734,3
562.033678115082,3
563.09795524706,3
563.69422044785,2
563.739021589981,4
563.995978140662,4
564.002628310197,4
564.192183142582,2
564.192383147681,4
564.195433225438,4
564.197783285348,4
564.227584045069,4
564.237584300009,4
564.250834637805,4
564.25333470154,4
564.257334803516,4
564.28813558873,4
564.293485725123,4
564.29653580288,4
564.300185895933,4
564.304235999184,5
564.326636570249,4
564.328836626336,4
564.331786701543,4
564.340736929714,4
564.347237095425,4
564.358637386057,4
564.361637462539,4
564.368687642271,4
564.372987751895,4
564.384038033604,4
564.390288192941,4
564.395938336982,4
564.400688458079,4
564.414888820094,4
564.41708887618,4
564.426139106901,4
564.43368929938,5
564.437989409005,4
564.441189490585,4
564.446689630802,4
564.458239925258,4
564.461790015762,4
564.468190178923,4
564.474140330612,4
564.488040684979,4
564.491790780581,4
564.496090890205,4
564.503541080136,4
564.509791239473,4
564.517591438326,4
564.522291558148,4
564.535541895943,4
564.54604216363,4
564.550342273254,4
564.560742538392,4
564.564892644192,4
564.57104280098,4
564.58019303425,4
564.583393115831,4
564.597393472746,4
564.603943639732,4
564.622444111371,4
564.626644218446,4
564.629644294928,4
564.636944481034,4
564.647894760193,4
564.695145964784,4
564.701946138143,4
564.71244640583,4
564.717846543497,4
564.726996776767,4
564.749497350382,4
564.760547632091,4
564.796598551149,4
564.798848608511,4
564.838549620622,4
564.912201498254,4
564.919751690734,4
564.942602273272,4
564.949202441532,4
564.963252799722,4
564.967402905522,4
565.111956590678,4
565.163757911267,4
565.537967451118,2
565.622169597712,3
565.642020103767,4
565.716221995421,7
565.760823132453,3
565.87037592532,4
565.872425977582,2
565.874376027296,4
566.000429240813,7
566.007179412897,3
566.039880246551,3
566.059180738585,7
566.070281021568,3
566.103681873067,2
566.130232549933,3
566.140482811246,2
566.142932873706,3
566.14563294254,2
566.168583527627,3
566.202834400796,7
566.241435384864,2
566.456040855874,3
566.643195627074,2
566.657395989089,7
566.749148328163,2
566.775699005028,7
566.82690031032,3
567.001254755197,6
567.004004825306,3
567.363763996768,7
567.409265156744,3
567.568719221761,4
567.575119384923,4
567.689522301435,4
567.698522530881,4
567.805375254914,4
567.813725467788,4
567.840226143379,4
568.072682069457,5
568.541094010841,3
568.589395242201,3
568.856952063118,2
569.142809350574,4
569.150009534131,4
569.478917919104,2
569.48046795862,4
569.494218309162,4
569.730624335941,7
569.827276799935,4
569.83892709694,4
569.85477750102,4
569.950629944619,4
570.075633131367,4
570.081183272859,4
570.114884132006,4
570.332089669301,2
570.542195025588,7
570.566145636169,3
571.06345831433,2
571.144360376793,2
571.165110905793,3
571.288064040279,2
571.29796429267,2
571.449018143537,4
571.477468868841,4
571.491219219383,3
571.522920027543,4
571.536170365338,4
571.54332054762,4
571.623022579491,5
571.625622645775,4
571.634672876496,4
571.645523153106,3
571.653773363431,4
571.656823441188,4
571.65887349345,3
571.665973674458,4
571.673273860564,5
571.686124188162,3
571.756725988037,4
571.764326181792,4
571.767426260823,5
571.867178803848,4
571.872328935142,4
572.70200008623,4
572.829053325242,2
572.936456063296,4
572.971156947937,2
573.026108348832,4
573.053759053741,4
573.074409580192,4
573.140061253872,4
573.146061406836,4
573.160911785422,4
573.309465572554,2
573.473869763766,2
573.953481990683,2
574.174937636327,2
574.188337977946,2
574.249739543277,2
574.25753974213,2
574.275440198473,2
574.279940313195,2
574.334741710266,2
574.341791889999,2
574.363492443218,2
574.366342515876,2
574.370842630599,2
574.387143046151,2
574.509096155143,4
574.520596448324,4
574.528096639529,4
574.620398992624,4
574.716101432399,2
574.746802215064,2
574.998358628077,4
575.012708993916,4
575.025259313865,4
575.033059512718,4
575.12266179698,5
575.13011198691,5
575.144812361672,4
575.146112394814,3
575.332917157091,4
575.338067288385,4
575.363517937207,4
575.373618194696,4
575.421369412034,4
575.524272035366,7
575.715926921289,4
575.931232410145,3
575.9927839793,7
576.142787803398,4
576.236840201108,4
576.326442485369,4
576.343642923866,4
576.535797822536,4
577.159413720587,3
577.620375472041,2
577.696277407035,7
578.010785424895,2
578.397945294892,5
578.405545488647,4
580.768405725844,7
580.897309012019,2
581.011711928531,4
581.447573040086,4
581.455173233841,4
581.458923329443,4
581.469273593306,4
581.575276295669,4
581.57762635558,4
581.584426528939,4
581.589026646211,4
581.781431551255,4
581.795081899247,4
581.867583747562,4
581.894134424427,4
581.900434585039,4
581.90438468574,4
581.929785333288,4
582.027937835523,3
582.138640657707,4
582.149890944515,4
582.152641014623,4
582.169691449296,4
582.224792854014,4
582.261993802391,4
582.29954475969,6
582.37934679411,4
582.951061369024,2
583.321520813272,2
584.27514512434,2
585.391073573082,7
585.633629756649,4
585.63937990324,4
585.64683009317,4
585.661430465382,4
585.690931217455,7
586.004739217469,4
586.019189585857,3
586.979814075382,4
587.000764609482,4
587.323522837666,7
587.33622316144,3
591.171270929613,2
591.17422100482,2
591.205221795134,2
591.241772726939,2
591.246622850585,2
591.262523255939,2
591.266823365564,2
591.47117857526,2
591.484028902858,2
591.823637560617,3
591.861488525564,7
591.915889912437,3
592.002442118942,4
592.008542274455,4
592.109794855721,4
592.153245963435,3
592.286949371982,6
592.589357081364,3
593.05671899598,5
593.193622486107,4
593.295575085219,4
593.304375309566,4
593.62063337204,3
593.637733807987,3
593.775287314685,7
593.924341114564,2
594.188047837329,2
594.36510235104,2
594.381002756394,2
594.427653945689,3
594.456904691388,7
594.565257453662,7
594.717661338946,4
594.824514062978,4
594.936216910657,4
594.956417425636,4
594.961267549282,4
594.979368010723,4
594.988118233795,4
594.994218389308,4
595.081170606011,4
595.09552097185,2
595.127771794031,5
595.145772252922,4
595.15042237147,4
595.154272469621,4
595.156972538455,7
595.217924092314,4
595.256175067459,4
595.261325198753,4
595.276125576064,4
595.291625971221,4
595.29927616625,4
595.441229785121,2
595.830789716305,3
595.87074073479,2
595.874840839315,2
595.886591138869,2
595.894591342821,2
595.905791628354,2
595.976243424406,7
596.0477952485,7
596.187448808736,4
596.218549601599,3
596.228949866736,3
596.24580029631,7
596.297051602877,2
596.320752207085,3
596.654860724626,4
596.724962511755,7
596.978618978305,3
597.001819569766,4
597.004969650072,4
597.009369762245,4
597.112922402148,2
597.115722473531,4
597.117572520695,2
597.603184900576,4
597.631785629704,3
597.647436028685,3
597.664036451885,3
598.136548497795,7
598.590860079714,2
598.597760255623,2
598.637711274108,2
598.662661910183,4
598.668962070795,4
598.683312436634,2
598.702362922294,2
598.707563054863,2
598.713463205277,2
599.068922267116,2
599.07822250421,2
599.126373731745,3
599.583035373575,2
599.60063582227,2
599.789590639359,7
599.905493594112,2
599.927544156254,7
600.002996079776,3
600.039247003933,7
600.206051256331,3
600.250502389538,2
600.273852984823,2
600.434257074059,5
600.500508763035,7
600.664912954247,5
600.766715549535,3
601.074423394036,4
601.11192435006,4
601.273228462241,4
601.275678524701,4
601.380731202845,4
601.840742930079,3
602.199252069674,2
602.220952622894,2
602.224602715947,2
602.229452839593,2
602.265653762475,2
602.271253905242,2
602.287354315695,2
602.33060541831,2
602.356806086252,4
602.399507174846,2
602.761766410043,2
603.303780227785,3
603.31373048145,2
603.337781094581,2
603.349631396685,2
603.370631932058,2
603.503885329132,7
603.528135947362,3
603.932596258406,4
603.939146425391,5
605.035624378275,2
605.049274726268,2
605.052024796377,3
605.071625296059,7
605.439334670199,7
605.707091496214,3
605.793893709092,3
606.08050101567,7
606.140252538935,3
606.267055771573,2
606.5911140329,3
606.636265183954,3
606.716517229847,4
606.744417941129,2
607.353033456771,4
607.359633625031,4
607.484786815603,3
607.577389176347,2
607.631090545374,2
607.654491141933,2
607.664941408346,2
607.674641655637,2
607.689942045695,2
607.701492340151,2
607.765593974316,2
607.768694053347,2
607.845396008736,2
607.848896097965,2
607.853396212688,2
607.974199292362,2
607.985499580444,2
607.989049670947,2
607.997849895295,2
608.001049976875,2
608.056301385418,3
608.069001709192,2
608.073151814992,2
608.080652006197,2
608.096452409002,2
608.099702491857,2
608.152053826468,4
608.195304929083,2
608.203805145782,2
608.210605319141,2
608.314707973065,3
608.410760421763,2
608.623415843059,3
608.763969426239,7
608.799120322353,3
608.847271549889,7
608.865022002407,2
609.108828217842,5
609.340834132447,2
609.371334910014,5
609.446336822063,2
609.464937296251,2
609.603490828443,7
609.614591111426,2
609.625441388036,2
609.630491516781,3
609.646791932333,3
609.755644707354,3
609.768495034951,2
609.780895351077,2
609.911548681866,3
610.024551562687,3
610.045452095512,2
610.098053436495,2
610.22695672267,7
610.594216085338,3
610.727319478588,5
610.922074443542,3
611.026477105115,7
611.115079363882,3
611.314884457581,7
611.361735651974,3
611.405986780083,7
611.608841951539,2
611.637442680667,2
611.708694497114,2
611.712244587618,2
611.724994912666,3
612.121805028681,3
612.162106056089,3
612.240458053543,3
612.257658492039,3
612.298909543666,3
612.334610453802,7
612.400612136405,3
612.507714866811,3
612.546315850879,3
612.782271866186,7
612.805872467844,3
612.812372633555,7
612.814372684543,2
612.820472840056,7
612.842273395825,7
612.8506236087,3
612.858023797355,7
612.98117693694,3
613.773147126905,2
614.918826334093,2
614.943776970168,2
615.062129987382,4
615.27363537936,4
615.282435603707,4
615.371337870123,4
615.490940919204,4
615.592943519591,7
615.873800679578,2
616.12875717927,2
616.183708580165,2
616.518317110454,4
616.529367392162,4
616.536567575719,4
616.558368131488,2
616.756973194594,4
616.767923473753,3
616.989229115573,5
617.053180745914,3
617.328837773332,3
617.553193492908,3
617.696247139823,2
617.899552322751,5
618.052956233529,7
618.695572615966,5
618.773274596849,3
619.248386709043,3
619.34303912205,7
620.733824577815,3
621.142184988285,7
621.2935388468,2
621.515544506466,4
621.889854048866,4
621.894854176336,4
622.456618497584,2
622.550570892744,2
622.60457226942,2
622.619122640357,2
622.699324684975,2
623.081834436426,7
623.31479037525,3
623.325440646762,3
623.410092804828,3
623.417943004955,7
623.43884353778,3
623.649648911913,4
623.729400945058,3
623.855404157301,2
623.884554900451,4
623.983657426905,4
624.00860806298,4
624.011358133088,4
624.100560407152,2
624.116310808683,4
624.177062357443,5
624.211963247183,4
624.217763395048,4
624.330216261847,4
624.335866405888,4
624.338916483645,4
625.051334645562,3
625.08588552638,2
625.315091369602,2
625.530546862282,5
625.944957426991,5
625.98825853088,5
626.06326044293,5
627.040235349282,4
627.745253322544,4
628.565274227615,3
629.538349034541,7
629.555699476862,7
630.625476749057,7
631.483248616526,3
631.521449590396,3
631.566900749098,7
631.611451884855,4
632.114614712155,3
632.129565093291,4
632.223567489725,4
632.229817649063,4
632.234867777808,4
632.242117962639,4
632.244818031473,4
632.330420213758,4
632.336570370546,4
632.34087048017,3
632.347170640783,4
632.348120665002,2
632.411672285145,4
632.420822518415,4
632.426022650984,4
632.431722796299,4
632.444623125172,4
632.4856741717,4
632.489124259654,4
632.491974332312,4
632.49652444831,4
632.5979270334,3
632.782431737041,2
632.905684879175,2
633.006537450244,2
633.033738143681,2
633.068989042344,7
633.077539260317,2
633.118490304296,4
633.563951660594,4
633.570201819931,5
633.623103168563,2
633.644653717958,3
633.674954490426,4
633.697905075513,4
633.714855507637,5
633.790257429883,4
633.841658740274,4
633.867109389096,5
633.904910352769,4
633.918910709685,4
633.946211405671,5
633.953411589228,4
634.015713177503,4
634.106815500005,4
634.171367145642,5
634.231018666359,5
634.564077157132,2
634.581277595629,7
634.594577934699,5
634.708080828266,4
634.745181774093,3
634.816183584167,2
634.838284147584,2
634.912886049435,7
634.933436573337,3
635.030039036056,2
635.079990309481,4
635.108641039884,3
635.205093498779,4
635.210543637721,4
635.305196050727,7
635.313646266151,3
635.337796881831,3
635.463300081327,5
635.858210148903,3
635.91936170786,7
635.933912078798,3
635.955912639666,2
635.974413111304,3
635.986863428705,4
636.081865850634,3
636.082315862106,4
636.963838335057,7
637.410199714299,3
637.418999938646,3
637.437500410285,3
637.644955699013,7
637.688206801628,7
637.856611094816,3
637.872461498895,3
638.02731544664,3
638.104017402029,3
638.174519199355,3
638.191419630203,3
638.273771729633,3
638.306872573484,3
638.353623765328,4
638.474226839903,2
638.579979535893,2
638.832485973125,2
639.009340481737,5
639.075842177087,2
639.098792762174,2
639.193095166257,2
639.30494801776,2
639.429701198135,2
639.512753315411,5
639.615405932369,2
639.648306771121,2
639.765059747544,3
639.830261409752,7
639.968264927923,2
639.985765374067,4
640.581130551914,3
640.687033251727,3
640.776735538538,2
640.860937685132,4
640.870087918402,4
640.930539459514,3
640.952640022931,4
642.358825871303,4
642.360575915918,3
642.584331620198,4
642.770436364629,2
642.77948659535,2
642.784886733017,2
642.884939283691,2
643.000942240993,2
643.006592385035,2
643.1953971983,2
643.21944781143,2
643.725660716487,4
643.850763905785,7
643.869464382523,4
643.967916892406,3
643.997017634281,3
644.167171972083,7
644.20937304793,3
644.216723235311,7
644.295475242962,7
644.4015279466,7
644.512780782806,2
644.524231074712,2
644.535281356421,7
644.562382047308,2
644.594332861841,2
644.610883283766,2
644.619833511937,2
644.738486536799,2
644.743736670643,2
645.000793223873,2
645.004293313101,2
645.314251214963,3
645.608458715295,4
645.620609025047,3
645.639059495411,3
645.765262712752,3
645.944217274902,4
645.962017728695,4
646.053170052472,7
646.160422786702,7
646.289376074152,4
646.302726414497,5
646.317176782885,3
646.418929376898,5
646.425579546433,3
646.526232112403,7
646.86954086449,3
647.213949644619,3
647.298051788664,7
647.312602159601,5
647.523607538833,5
647.857866060199,2
647.894216986905,2
647.910067390985,2
647.922817716033,2
648.08397182439,2
648.148723475126,2
648.163473851162,2
648.294977203621,2
648.375679260986,2
648.432780716693,5
648.858741575858,2
649.295052698885,5
649.410105631968,2
649.729413772199,4
649.848566809808,4
649.973119985084,4
650.107323406378,4
650.11277354532,5
650.202075821933,5
650.23332661862,2
650.577585394926,2
650.583635549164,2
650.684738126607,2
650.806541231775,3
650.863642687481,5
650.866692765238,4
650.904943740383,4
650.910193874227,4
650.993946009348,4
651.011196449119,4
651.032947003614,4
651.090348466969,4
651.094498572769,4
651.118249178251,2
651.127549415345,2
651.134499592528,4
651.668263199945,2
651.775615936725,5
651.871518381598,5
651.930519885743,5
652.065123317234,2
652.087573889574,5
652.101074233743,5
652.58748663402,4
652.879044066792,4
652.957146057872,2
652.98169668375,3
653.349106050242,4
653.387107019013,5
653.562861499582,4
653.673864329414,7
653.709615240825,2
653.836668479836,4
653.849968818906,4
653.999622634081,3
654.26177931733,2
654.353731661503,5
654.735241387459,4
654.74929174565,4
654.820093550624,2
654.89239539384,3
654.898845558276,2
654.947846807482,4
654.952946937501,4
655.034049005063,2
655.041599197543,2
655.136201609274,7
655.207153418073,3
655.679265453785,4
655.833019373486,5
655.898171034419,4
655.90797128426,4
656.126276849598,3
656.145777346731,3
656.873045887234,4
656.893446407312,4
657.221954782087,4
657.229554975841,4
657.234505102037,4
657.480311368459,4
657.484061464061,4
657.489761609377,4
657.492761685859,4
657.617514866234,4
657.683766555211,3
657.873921402893,4
657.883621650185,3
657.92347266612,2
658.040975661664,2
658.082676724763,7
658.164128801249,3
658.415285204064,2
658.881097079164,7
659.581414932605,7
659.627166098954,3
659.689117678307,3
659.8982230091,3
659.991875396612,7
660.126278823004,7
660.259982231551,3
660.269832482667,7
660.380335299752,3
660.400585816005,7
660.40903603143,7
660.437986769481,3
660.46468745017,3
660.4721376401,3
660.524988987458,3
660.558239835133,3
660.580790410022,3
660.597740842145,3
660.613241237302,3
660.654042277457,7
660.671192714679,7
660.713043781602,3
660.736244373063,7
660.768645199068,3
660.808146206081,7
660.818646473768,3
660.834496877847,3
660.857847473132,3
660.880098040373,3
660.952899896336,3
661.030101864471,3
661.126654325916,3
661.370760548999,3
662.219982198494,3
662.250782983709,7
662.26228327689,3
662.26983346937,3
662.285183860702,3
662.293984085049,3
662.313534583457,3
662.325434886835,3
662.359785762554,3
662.465588459818,3
662.47763876702,3
662.490039083146,3
662.517439781681,3
662.52348993592,3
662.558290823111,3
662.60584203535,3
662.624942522285,3
662.642892979902,3
662.652093214447,7
662.708794659956,3
662.720844967159,7
662.750595725605,2
662.754745831405,3
662.766196123311,3
662.767696161552,2
662.769596209991,4
662.781996526116,3
662.882749094635,3
662.995551970357,3
663.036803021984,2
663.044353214464,4
663.059653604522,2
663.092704447098,3
663.116405051306,3
663.123655236137,7
663.145305788082,3
663.23880817177,3
663.280559236144,7
663.32541037955,3
663.384161877322,7
663.426212949344,3
663.465013938511,7
663.562316419076,2
663.683169500024,3
663.704170035398,3
663.718470399962,7
663.747621143112,3
663.774471827625,3
663.874074366827,2
663.900375037319,7
663.959376541464,3
664.000677594366,3
664.065429245101,7
664.073579452877,3
664.081729660654,3
664.460439315227,3
664.464639422302,3
664.675294792611,3
664.85924948223,2
665.12375622539,7
665.219708671538,7
665.238209143177,7
665.251559483522,7
665.956027442762,5
666.461190321051,3
666.51949180735,2
666.534042178288,2
666.538042280264,2
666.711096691999,7
666.715346800348,2
666.829249704113,2
668.60829505792,7
668.612595167544,3
669.103557683818,4
669.180609648129,3
670.225536286799,7
670.472692587638,4
670.938904472936,4
671.002656098177,2
671.032556860447,4
671.156260014054,2
671.196111029989,4
671.20016113324,4
671.208361342291,4
671.212311442992,4
671.219761632922,4
671.278413128145,3
671.288913395832,4
671.320164192519,4
671.323164269001,4
671.334414555808,4
671.342164753386,4
671.419466724072,4
671.455667646954,4
671.485218400302,4
671.870628225685,2
672.062633120531,4
672.390141469812,3
673.141760631094,7
673.279264136518,4
673.53092055208,2
673.627823022448,2
673.709825112955,2
673.718775341126,2
674.234138479453,7
674.323290752242,4
674.329740916678,3
674.334141028852,4
674.38189224619,2
674.428043422738,7
674.457294168437,3
674.473444580165,7
674.504445370478,2
674.60394790713,3
674.706850530462,3
674.769802135308,3
674.782202451434,3
674.79365274334,3
674.835953821736,3
674.876404852967,3
674.921556004021,3
675.034458882292,2
675.050959302943,3
675.054259387073,7
675.111710851703,7
675.112610874648,4
675.150911851067,7
675.251864424686,3
675.260664649033,7
675.334216524116,4
675.338116623542,4
675.417068636293,4
675.452969551527,4
675.503770846621,4
675.507820949872,4
675.683925439364,2
675.695775741467,2
675.764927504376,3
675.908681169138,3
675.960132480803,3
676.104686165959,2
676.113986403053,2
676.180538099678,2
676.19863856112,2
676.203238678392,2
676.212588916761,2
676.449044944814,2
676.529697000905,2
676.561147802691,2
676.596748710277,7
676.686150989439,2
676.743352447695,4
676.950107718578,4
677.015659389709,2
677.137112485954,2
677.252115417762,4
677.283316213175,2
677.29411648851,2
677.299666630001,2
677.461220748555,5
679.385869814286,3
679.430220944945,2
679.503172804731,2
679.523723328633,2
679.581624804735,2
679.657376735904,7
679.841531430622,4
679.980834981935,4
680.071387290416,4
680.188140266839,2
680.393045490557,2
680.462197253467,2
680.46989744977,2
680.487497898465,2
680.53649914767,4
680.539999236899,4
680.55809969834,4
680.559049722559,2
680.563249829634,2
680.574250110068,2
680.665052424922,4
680.724103930342,7
681.906184065512,4
682.327894816327,2
682.589801493203,3
682.75585572648,2
682.760605847576,2
682.822957437126,2
682.897609340253,2
683.016812379136,7
683.096464409732,4
683.139265500875,2
683.341820664682,4
683.346820792152,3
683.35712105474,4
683.359821123574,4
683.439923165643,4
683.451123451175,4
683.460223683171,3
683.562176282283,4
683.569326464565,4
683.661978826583,7
683.725480445451,2
683.749031045835,4
683.764531440992,4
683.770531593956,4
683.776181737996,4
683.78313191518,4
683.787882036276,4
683.835383247241,4
683.862783945776,4
683.921335438449,4
683.924485518755,4
683.931935708685,4
684.551151494563,4
684.614403107058,4
684.673404611203,4
684.681804825353,4
684.702355349254,4
684.71890577118,4
684.724105903749,4
684.823758444225,4
684.829608593365,4
684.834308713186,4
685.005313072658,4
685.012313251116,4
685.048514173999,4
685.055664356281,4
685.059564455707,4
685.076214880182,4
685.084565093057,5
685.095965383689,4
685.165417154246,4
685.175017398988,4
685.259819560879,4
685.270669837488,4
685.306270745074,4
685.329571339084,4
685.339271586376,4
685.344221712571,4
685.348221814547,4
685.384922750176,4
685.387472815186,4
685.397023058654,4
685.400273141509,4
685.435674043996,2
685.462224720862,4
685.522926268347,2
685.602428295119,2
685.631329031895,4
685.85013460998,3
686.1629425845,7
686.244694668633,3
686.411998933778,4
686.464350268388,4
686.619654227605,4
686.824609452598,2
688.144043089367,4
688.248495752214,7
688.282696624108,4
688.697957210487,4
688.699357246179,3
688.717657712719,4
688.725207905198,4
688.835760723559,2
688.95121366684,4
688.99686483064,4
689.017815364739,3
689.134068328416,7
689.254221391519,4
689.396925029511,3
689.408125315043,4
689.417625557236,4
689.439026102808,4
689.489727395353,4
689.497627596755,4
689.568029391532,4
689.581579736976,2
689.636181128948,2
689.665281870823,2
689.696382663686,2
689.793185131504,2
689.797535242403,2
689.806485470574,4
689.809685552155,2
689.812685628637,2
